;opis;dzielnica;pokoje;cena;metraz;cena_za_metr;link;data;ulica;lokator_ulica_dzielnica;geo_location;point;latitude;longitude;altitude;geometry;dst_center;vist_dist;trams_dist
1513;Borek Fałęcki | Zdunów | 3 pok | Eng;Kraków , Łagiewniki-Borek Fałęcki;3 pokoje;489000.0;60.0;8150.0;https://www.otodom.pl/oferta/borek-falecki-zdunow-3-pok-eng-ID44ttL.html#ae3e9cdf13;2020-02-05 18:36:38.553557;Fałęcka;Kraków, Kraków , Łagiewniki-Borek Fałęcki, Fałęcka;Fałęcka, Kliny Zacisze, Swoszowice, Kraków, województwo małopolskie, 30-441, Polska;(50.0046277, 19.909446, 0.0);50.0046277;19.909446;0.0;POINT (565151.0468464538 237878.9606300257);6592;3850.6463814443673;1550.2947609951373
1514;3 pokoje, taras, klucze na teraz, bez PCC | Kraków;Kraków , Prądnik Czerwony;3 pokoje;590000.0;56.0;10536.0;https://www.otodom.pl/oferta/3-pokoje-taras-klucze-na-teraz-bez-pcc-krakow-ID44ttw.html#ae3e9cdf13;2020-02-05 18:36:38.553557;"""Kraków""";"Kraków, Kraków , Prądnik Czerwony, ""Kraków""";Lądowisko Rakowice-Czyżyny, Stefana Jurczaka, Czyżyny, Kraków, województwo małopolskie, 31-634, Polska;(50.0846957, 19.9886787, 0.0);50.0846957;19.9886787;0.0;POINT (570709.3112874664 246850.4873105474);4475;2719.2414291885343;1245.767692678025
1515;Mieszkanie-Nowa Huta, os Urocze, 68.50m2, 3 pokoje;Kraków , Nowa Huta;3 pokoje;500000.0;68.48;7301.0;https://www.otodom.pl/oferta/mieszkanie-nowa-huta-os-urocze-68-50m2-3-pokoje-ID44tsZ.html#ae3e9cdf13;2020-02-05 18:36:38.553557;Urocze;Kraków, Kraków , Nowa Huta, Urocze;Osiedle Urocze, Nowa Huta, Kraków, województwo małopolskie, Polska;(50.0775, 20.0366667, 0.0);50.0775;20.0366667;0.0;POINT (574152.4005847176 246097.2179559674);7277;2430.617486009908;386.0447398060973
1516;mieszkanie w apartamentowcu na Kazimierzu, 2 pok.;Kraków , Stare Miasto;2 pokoje;850000.0;67.67;12561.0;https://www.otodom.pl/oferta/mieszkanie-w-apartamentowcu-na-kazimierzu-2-pok-ID3Zasg.html#ae3e9cdf13;2020-02-05 18:36:38.553557;Kazimierza;Kraków, Kraków , Stare Miasto, Kazimierza;Kościół pw. Świętego Kazimierza Królewicza, 4, Reformacka, Stare Miasto, Kraków, województwo małopolskie, 31-012, Polska;(50.0648696, 19.936230887154693, 0.0);50.0648696;19.936230887154693;0.0;POINT (566985.9733360073 244598.4836738249);448;1158.4511780145535;228.73946884946844
1517;Kawalerka inwestycyjna - Retoryka - 32m2;Kraków , Stare Miasto;1 pokój;464000.0;32.0;14500.0;https://www.otodom.pl/oferta/kawalerka-inwestycyjna-retoryka-32m2-ID42G8S.html#ae3e9cdf13;2020-02-05 18:36:38.553557;Retoryka;Kraków, Kraków , Stare Miasto, Retoryka;Retoryka, Nowy Świat, Stare Miasto, Kraków, województwo małopolskie, 31-100, Polska;(50.0580305, 19.9286712, 0.0);50.0580305;19.9286712;0.0;POINT (566454.5446855853 243831.5687924167);743;343.6777754281141;273.08858182042496
1519;3 niezależne pokoje - Os. Kombatantów - 62m2;Kraków , Mistrzejowice;3 pokoje;430000.0;62.0;6935.0;https://www.otodom.pl/oferta/3-niezalezne-pokoje-os-kombatantow-62m2-ID44gKX.html#ae3e9cdf13;2020-02-05 18:36:38.553557;Kombatantów;Kraków, Kraków , Mistrzejowice, Kombatantów;Osiedle Kombatantów, Mistrzejowice, Kraków, województwo małopolskie, 31-630, Polska;(50.0925382, 20.00902871768482, 0.0);50.0925382;20.00902871768482;0.0;POINT (572152.9218189595 247741.6425429909);6164;3844.1045567142332;257.6256944264693
1522;Mieszkanie, 76,36 m², Kraków;Kraków , Podgórze Duchackie, Wola Duchacka;4 pokoje;610880.0;76.36;8000.0;https://www.otodom.pl/oferta/mieszkanie-76-36-m-krakow-ID44ts3.html#ae3e9cdf13;2020-02-05 18:36:38.557557;"""Kraków""";"Kraków, Kraków , Podgórze Duchackie, Wola Duchacka, ""Kraków""";Kraków Bonarka, Kładka pieszo-rowerowa, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-416, Polska;(50.0293189, 19.9462275, 0.0);50.0293189;19.9462275;0.0;POINT (567751.2342442736 240656.0522081703);3571;1693.0379935073563;671.4454283868005
1523;Mieszkanie, 53,02 m², Kraków;Kraków , Podgórze Duchackie, Wola Duchacka;3 pokoje;461274.0;53.02;8700.0;https://www.otodom.pl/oferta/mieszkanie-53-02-m-krakow-ID44ts4.html#ae3e9cdf13;2020-02-05 18:36:38.557557;"""Kraków""";"Kraków, Kraków , Podgórze Duchackie, Wola Duchacka, ""Kraków""";Kraków Bonarka, Kładka pieszo-rowerowa, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-416, Polska;(50.0293189, 19.9462275, 0.0);50.0293189;19.9462275;0.0;POINT (567751.2342442736 240656.0522081703);3571;1693.0379935073563;671.4454283868005
1524;Mieszkanie, 45,08 m², Kraków;Kraków , Podgórze Duchackie, Wola Duchacka;2 pokoje;383180.0;45.08;8500.0;https://www.otodom.pl/oferta/mieszkanie-45-08-m-krakow-ID44ts5.html#ae3e9cdf13;2020-02-05 18:36:38.557557;"""Kraków""";"Kraków, Kraków , Podgórze Duchackie, Wola Duchacka, ""Kraków""";Kraków Bonarka, Kładka pieszo-rowerowa, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-416, Polska;(50.0293189, 19.9462275, 0.0);50.0293189;19.9462275;0.0;POINT (567751.2342442736 240656.0522081703);3571;1693.0379935073563;671.4454283868005
1525;3 pokoje | Czyżewskiego | Centrum | garaż;Kraków , Krowodrza;3 pokoje;680000.0;63.0;10794.0;https://www.otodom.pl/oferta/3-pokoje-czyzewskiego-centrum-garaz-ID44tj3.html#ae3e9cdf13;2020-02-05 18:36:38.557557;Czyżewskiego;Kraków, Kraków , Krowodrza, Czyżewskiego;Tytusa Czyżewskiego, Łobzów, Krowodrza, Kraków, województwo małopolskie, 31-316, Polska;(50.0813934, 19.9118111, 0.0);50.0813934;19.9118111;0.0;POINT (565216.3828518249 246413.4992375178);2939;3189.9269164688053;745.9652777283244
1527;Mieszkanie 3/4 pokoje Z OGRÓDKIEM - Prądnik Biały;Kraków , Prądnik Biały;3 pokoje;483000.0;68.06;7097.0;https://www.otodom.pl/oferta/mieszkanie-3-4-pokoje-z-ogrodkiem-pradnik-bialy-ID3VDYY.html#343b26b66a;2020-02-05 18:36:39.509505;Prądnika;Kraków, Kraków , Prądnik Biały, Prądnika;Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.0955225, 19.9283169, 0.0);50.0955225;19.9283169;0.0;POINT (566377.4070532473 247998.4942823648);3900;4500.190004032419;779.7765063162345
1528;Bieńczyce - kawalerka do zamieszkania;Kraków , Bieńczyce;1 pokój;238000.0;25.0;9520.0;https://www.otodom.pl/oferta/bienczyce-kawalerka-do-zamieszkania-ID44s0u.html#343b26b66a;2020-02-05 18:36:39.513506;Bieńczyckie;Kraków, Kraków , Bieńczyce, Bieńczyckie;Planty Bieńczyckie, Bieńczyce, Kraków, województwo małopolskie, 31-845, Polska;(50.08937935, 20.011360169078962, 0.0);50.08937935;20.011360169078962;0.0;POINT (572324.3890057355 247392.7915977798);6113;3468.4587099605733;457.7985062124181
1534;Mieszkanie z dużym ogródkiem w Nowym Bieżanowie;Kraków , Bieżanów-Prokocim, Bieżanów;2 pokoje;497000.0;48.12;10328.0;https://www.otodom.pl/oferta/mieszkanie-z-duzym-ogrodkiem-w-nowym-biezanowie-ID42wvA.html#343b26b66a;2020-02-05 18:36:39.513506;Nowy;Kraków, Kraków , Bieżanów-Prokocim, Bieżanów, Nowy;Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska;(50.0160061, 20.0372002, 0.0);50.0160061;20.0372002;0.0;POINT (574285.4193550048 239262.7663871311);8673;3478.3874484448825;996.8410607181467
1536;3-pokojowy apartament, Ruczaj ul.Bunscha, bez Pcc!;Kraków , Dębniki, Ruczaj;3 pokoje;675000.0;63.0;10714.0;https://www.otodom.pl/oferta/3-pokojowy-apartament-ruczaj-ul-bunscha-bez-pcc-ID44tnz.html#343b26b66a;2020-02-05 18:36:39.513506;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241);4107;2081.2718460046985;635.6711627790163
1545;2pokoje/40m2/Łagiewniki-Bf/Cegielniana/ul.Do Wilgi;Kraków , Łagiewniki-Borek Fałęcki, Cegielniana;2 pokoje;360000.0;40.0;9000.0;https://www.otodom.pl/oferta/2pokoje-40m2-lagiewniki-bf-cegielniana-ul-do-wilgi-ID44lbA.html#343b26b66a;2020-02-05 18:36:39.513506;Wilgi;Kraków, Kraków , Łagiewniki-Borek Fałęcki, Cegielniana, Wilgi;Park rzeczny Wilgi, Osiedle Cegielniana, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, Polska;(50.02716505, 19.927239286966902, 0.0);50.02716505;19.927239286966902;0.0;POINT (566394.6413695168 240399.6172999749);3840;2119.115692153476;382.5915401642803
1546;Z potencjałem 52m2 - do remontu, Prądnik Czerwony;Kraków , Prądnik Czerwony;2 pokoje;370000.0;51.51;7183.0;https://www.otodom.pl/oferta/z-potencjalem-52m2-do-remontu-pradnik-czerwony-ID44tkS.html#343b26b66a;2020-02-05 18:36:39.513506;Prądnika;Kraków, Kraków , Prądnik Czerwony, Prądnika;Enklawa Prądnika, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.0933468, 19.98679355896063, 0.0);50.0933468;19.98679355896063;0.0;POINT (570561.7860403393 247810.2744327188);5006;3677.959506270913;707.4642569888396
1549;Słoneczne mieszkanie przy G. Morcinka;Kraków , Nowa Huta;2 pokoje;289000.0;39.0;7410.0;https://www.otodom.pl/oferta/sloneczne-mieszkanie-przy-g-morcinka-ID44tkg.html#343b26b66a;2020-02-05 18:36:39.513506;Słoneczne;Kraków, Kraków , Nowa Huta, Słoneczne;Osiedle Słoneczne, Nowa Huta, Kraków, województwo małopolskie, Polska;(50.0776057, 20.0420898, 0.0);50.0776057;20.0420898;0.0;POINT (574540.1416298144 246114.3636779059);7655;2657.0234996404183;452.7651488381776
1552;Nowa inwestycja - Kraków - Bronowice;Kraków , Bronowice;4 pokoje;632232.0;75.78;8343.0;https://www.otodom.pl/oferta/nowa-inwestycja-krakow-bronowice-ID44tkb.html#343b26b66a;2020-02-05 18:36:39.517505;"""Kraków""";"Kraków, Kraków , Bronowice, ""Kraków""";Kraków Mydlniki, Generała Bolesława Wieniawy-Długoszowskiego, Mydlniki, Bronowice, Kraków, województwo małopolskie, 30-149, Polska;(50.0835967, 19.8596997, 0.0);50.0835967;19.8596997;0.0;POINT (561486.3987794621 246614.2021077145);6127;4382.288756366058;1602.0884343832315
1557;Nowa inwestycja ul. Łokietka;Kraków , Prądnik Biały;3 pokoje;452819.0;62.03;7300.0;https://www.otodom.pl/oferta/nowa-inwestycja-ul-lokietka-ID44tka.html#796416eaf4;2020-02-05 18:36:40.352088;Łokietka;Kraków, Kraków , Prądnik Biały, Łokietka;Łokietka, Władysława Łokietka, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-279, Polska;(50.085377, 19.9235123, 0.0);50.085377;19.9235123;0.0;POINT (566047.8126358264 246866.5586777506);2901;3402.5943313146036;663.6541712932019
1559;Nowa inwestycja - Mistrzejowice;Kraków , Mistrzejowice;3 pokoje;368358.0;50.46;7300.0;https://www.otodom.pl/oferta/nowa-inwestycja-mistrzejowice-ID44tk7.html#796416eaf4;2020-02-05 18:36:40.352088;Mistrzejowicka;Kraków, Kraków , Mistrzejowice, Mistrzejowicka;Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska;(50.094553, 20.0276976, 0.0);50.094553;20.0276976;0.0;POINT (573484.7766830483 247983.7896609353);7409;4036.62232110074;669.8499271157251
1560;Mieszkanie, 88,01 m², Kraków;Kraków , Zwierzyniec, Wola Justowska;3 pokoje;1188684.0;88.01;13506.0;https://www.otodom.pl/oferta/mieszkanie-88-01-m-krakow-ID44tk5.html#796416eaf4;2020-02-05 18:36:40.352088;"""Kraków""";"Kraków, Kraków , Zwierzyniec, Wola Justowska, ""Kraków""";FUP Kraków 23, 238, Królowej Jadwigi, Zwierzyniec, Kraków, województwo małopolskie, 30-220, Polska;(50.0650619, 19.877649, 0.0);50.0650619;19.877649;0.0;POINT (562794.3317268024 244568.9814333031);4332;2372.3366226292233;1855.6753774539895
1561;Gotowy apartament-Wola Justowska, nowa inwestycja.;Kraków , Zwierzyniec, Wola Justowska;3 pokoje;1722300.0;84.52;20377.0;https://www.otodom.pl/oferta/gotowy-apartament-wola-justowska-nowa-inwestycja-ID44tk2.html#796416eaf4;2020-02-05 18:36:40.352088;Justowska;Kraków, Kraków , Zwierzyniec, Wola Justowska, Justowska;FUP Kraków 23, 238, Królowej Jadwigi, Zwierzyniec, Kraków, województwo małopolskie, 30-220, Polska;(50.0650619, 19.877649, 0.0);50.0650619;19.877649;0.0;POINT (562794.3317268024 244568.9814333031);4332;2372.3366226292233;1855.6753774539895
1569;2 pokoje, 51,38m, Mistrzejowice;Kraków , Mistrzejowice;2 pokoje;429000.0;51.38;8350.0;https://www.otodom.pl/oferta/2-pokoje-51-38m-mistrzejowice-ID44ti4.html#796416eaf4;2020-02-05 18:36:40.356132;Mistrzejowicka;Kraków, Kraków , Mistrzejowice, Mistrzejowicka;Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska;(50.094553, 20.0276976, 0.0);50.094553;20.0276976;0.0;POINT (573484.7766830483 247983.7896609353);7409;4036.62232110074;669.8499271157251
1570;3 pok fajny standard ul.Pszczelna;Kraków , Dębniki, Ruczaj;3 pokoje;495000.0;60.0;8250.0;https://www.otodom.pl/oferta/3-pok-fajny-standard-ul-pszczelna-ID43sC0.html#796416eaf4;2020-02-05 18:36:40.356132;Pszczelna;Kraków, Kraków , Dębniki, Ruczaj, Pszczelna;Pszczelna, Kobierzyn, Dębniki, Kraków, województwo małopolskie, 30-431, Polska;(50.0230155, 19.9166247, 0.0);50.0230155;19.9166247;0.0;POINT (565640.2538654616 239929.0250597214);4491;2178.7074441652517;818.7017909694904
1574;Nowe Apartamenty Prądnik Czerwony;Kraków , Prądnik Czerwony;3 pokoje;514569.0;55.33;9300.0;https://www.otodom.pl/oferta/nowe-apartamenty-pradnik-czerwony-ID43IKN.html#796416eaf4;2020-02-05 18:36:40.356132;Prądnika;Kraków, Kraków , Prądnik Czerwony, Prądnika;Enklawa Prądnika, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.0933468, 19.98679355896063, 0.0);50.0933468;19.98679355896063;0.0;POINT (570561.7860403393 247810.2744327188);5006;3677.959506270913;707.4642569888396
1575;3 Pokojowy Apartament Na Ruczaju Nowe;Kraków , Dębniki, Ruczaj;3 pokoje;661307.0;80.5;8215.0;https://www.otodom.pl/oferta/3-pokojowy-apartament-na-ruczaju-nowe-ID43GI1.html#796416eaf4;2020-02-05 18:36:40.356132;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241);4107;2081.2718460046985;635.6711627790163
1585;Mieszkanie, 64 m², Kraków;Kraków , Krowodrza;5 pokoi;544000.0;64.0;8500.0;https://www.otodom.pl/oferta/mieszkanie-64-m-krakow-ID44th1.html#d98393ad4b;2020-02-05 18:36:41.568007;"""Kraków""";"Kraków, Kraków , Krowodrza, ""Kraków""";Muzeum Historyczne Miasta Krakowa Ulica Pomorska, 2, Pomorska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-039, Polska;(50.0707757, 19.9248071, 0.0);50.0707757;19.9248071;0.0;POINT (566160.5045714349 245244.7674069256);1438;1786.5194731970412;152.81512099634932
1588;Mieszkanie na sprzedaż, Kraków, Prądnik Biały, ul.;Kraków , Prądnik Biały;2 pokoje;399000.0;39.0;10231.0;https://www.otodom.pl/oferta/mieszkanie-na-sprzedaz-krakow-pradnik-bialy-ul-ID44tfK.html#d98393ad4b;2020-02-05 18:36:41.568007;Prądnika;Kraków, Kraków , Prądnik Biały, Prądnika;Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.0955225, 19.9283169, 0.0);50.0955225;19.9283169;0.0;POINT (566377.4070532473 247998.4942823648);3900;4500.190004032419;779.7765063162345
1589;Przestronne 2 pokoje, ul. Śliczna/Prądnik Czerwony;Kraków , Prądnik Czerwony;2 pokoje;515000.0;54.46;9456.0;https://www.otodom.pl/oferta/przestronne-2-pokoje-ul-sliczna-pradnik-czerwony-ID44tfI.html#d98393ad4b;2020-02-05 18:36:41.568007;Czerwona;Kraków, Kraków , Prądnik Czerwony, Czerwona;Czerwona, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-424, Polska;(50.0849372, 19.9554073, 0.0);50.0849372;19.9554073;0.0;POINT (568329.4700941282 246846.3642995078);2937;3486.3258554235967;1198.366515790258
1591;Do sprzedaży mieszkanie 2 pokojowe na Ruczaju.;Kraków , Dębniki, Ruczaj;2 pokoje;506600.0;50.66;10000.0;https://www.otodom.pl/oferta/do-sprzedazy-mieszkanie-2-pokojowe-na-ruczaju-ID44tec.html#d98393ad4b;2020-02-05 18:36:41.568007;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241);4107;2081.2718460046985;635.6711627790163
1595;Mieszkanie do wejścia- Płaszów;Kraków , Podgórze, Płaszów;2 pokoje;330000.0;32.5;10154.0;https://www.otodom.pl/oferta/mieszkanie-do-wejscia-plaszow-ID44tcR.html#d98393ad4b;2020-02-05 18:36:41.568007;Płaszów;Kraków, Kraków , Podgórze, Płaszów, Płaszów;Kraków Płaszów, Peron 2 - moderniacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132);3976;1929.7407419703036;161.26094241811987
1596;Mieszkanie w zabytkowej częsci Krakowa.;Kraków , Stare Miasto, Kazimierz;1 pokój;420000.0;32.0;13125.0;https://www.otodom.pl/oferta/mieszkanie-w-zabytkowej-czesci-krakowa-ID44s3N.html#d98393ad4b;2020-02-05 18:36:41.568007;Krakowa;Kraków, Kraków , Stare Miasto, Kazimierz, Krakowa;Muzeum Historii i Kultury Żydów Krakowa, Plac Bawół, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31060, Polska;(50.0513931, 19.9485742, 0.0);50.0513931;19.9485742;0.0;POINT (567888.1206345082 243111.7141980361);1308;335.2509732694702;168.42218052292756
1597;Ładne Słoneczne Zadbane Z Tarasem Kobierzyn;Kraków , Dębniki, Kobierzyn;3 pokoje;575000.0;67.0;8582.0;https://www.otodom.pl/oferta/ladne-sloneczne-zadbane-z-tarasem-kobierzyn-ID43vdH.html#d98393ad4b;2020-02-05 18:36:41.568007;Słoneczne;Kraków, Kraków , Dębniki, Kobierzyn, Słoneczne;FUP Kraków 11, Wojciecha Marii Bartla, Kobierzyn, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska;(49.9988969, 19.8958089, 0.0);49.9988969;19.8958089;0.0;POINT (564181.7536297874 237230.1971481992);7535;4350.472252853148;2176.336886083085
1598;Słoneczne Ciche Duże Balkon Taras Komórka Dębniki;Kraków , Dębniki;3 pokoje;720000.0;80.0;9000.0;https://www.otodom.pl/oferta/sloneczne-ciche-duze-balkon-taras-komorka-debniki-ID44mPE.html#d98393ad4b;2020-02-05 18:36:41.568007;Słoneczne;Kraków, Kraków , Dębniki, Słoneczne;Słoneczne Kliny, Dębniki, Kraków, województwo małopolskie, 30-389, Polska;(50.0007588, 19.8913445, 0.0);50.0007588;19.8913445;0.0;POINT (563859.4321044431 237433.3236511061);7482;4121.7712284587005;1922.318003306443
1601;Piękne, jasne mieszkanie na ul. Powstańców;Kraków , Prądnik Czerwony;2 pokoje;439000.0;46.0;9543.0;https://www.otodom.pl/oferta/piekne-jasne-mieszkanie-na-ul-powstancow-ID44taj.html#d98393ad4b;2020-02-05 18:36:41.572025;Powstańców;Kraków, Kraków , Prądnik Czerwony, Powstańców;Powstańców, Prądnik Czerwony, Kraków, województwo małopolskie, 31-422, Polska;(50.098263, 19.9735052, 0.0);50.098263;19.9735052;0.0;POINT (569604.4801879359 248344.2411875119);4857;4325.164933682587;1670.112918078056
1602;Mieszkanie, 105 m², Kraków;Kraków , Zwierzyniec, Wola Justowska;5 pokoi;899000.0;105.0;8562.0;https://www.otodom.pl/oferta/mieszkanie-105-m-krakow-ID3YlK8.html#d98393ad4b;2020-02-05 18:36:41.572025;"""Kraków""";"Kraków, Kraków , Zwierzyniec, Wola Justowska, ""Kraków""";FUP Kraków 23, 238, Królowej Jadwigi, Zwierzyniec, Kraków, województwo małopolskie, 30-220, Polska;(50.0650619, 19.877649, 0.0);50.0650619;19.877649;0.0;POINT (562794.3317268024 244568.9814333031);4332;2372.3366226292233;1855.6753774539895
1603;Mieszkanie, 30 m², Kraków;Kraków , Prądnik Czerwony;1 pokój;345000.0;30.0;11500.0;https://www.otodom.pl/oferta/mieszkanie-30-m-krakow-ID4478T.html#d98393ad4b;2020-02-05 18:36:41.572025;"""Kraków""";"Kraków, Kraków , Prądnik Czerwony, ""Kraków""";Lądowisko Rakowice-Czyżyny, Stefana Jurczaka, Czyżyny, Kraków, województwo małopolskie, 31-634, Polska;(50.0846957, 19.9886787, 0.0);50.0846957;19.9886787;0.0;POINT (570709.3112874664 246850.4873105474);4475;2719.2414291885343;1245.767692678025
1604;Mieszkanie, 61,32 m², Kraków;Kraków , Prądnik Biały;3 pokoje;549000.0;61.32;8953.0;https://www.otodom.pl/oferta/mieszkanie-61-32-m-krakow-ID43o1r.html#d98393ad4b;2020-02-05 18:36:41.572025;"""Kraków""";"Kraków, Kraków , Prądnik Biały, ""Kraków""";Obiekt Radionawigacyjny Krakow NDB, Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.09566385, 19.912793398315383, 0.0);50.09566385;19.912793398315383;0.0;POINT (565267.2553505547 248000.5239568567);4253;4676.927697786302;1528.0589948603756
1611;Starowiślna, klimatyczny apartament, piękna kamien;Kraków , Stare Miasto;2 pokoje;700000.0;60.0;11667.0;https://www.otodom.pl/oferta/starowislna-klimatyczny-apartament-piekna-kamien-ID44t8n.html#a53f6af071;2020-02-05 18:36:42.914896;Starowiślna;Kraków, Kraków , Stare Miasto, Starowiślna;Starowiślna, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-038, Polska;(50.0560672, 19.9457877, 0.0);50.0560672;19.9457877;0.0;POINT (567682.1226694608 243628.7109473413);781;861.0404787494102;113.87371199977093
1612;ul. św. Teresy, 3-pok;Kraków , Stare Miasto, Kleparz;3 pokoje;990000.0;91.32;10841.0;https://www.otodom.pl/oferta/ul-sw-teresy-3-pok-ID42JdG.html#a53f6af071;2020-02-05 18:36:42.914896;Teresy;Kraków, Kraków , Stare Miasto, Kleparz, Teresy;Świętej Teresy, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-158, Polska;(50.0711376, 19.9321757, 0.0);50.0711376;19.9321757;0.0;POINT (566687.1426514426 245291.5438212408);1201;1794.4838340021608;408.2267104849362
1613;Bieńczyce - nowoczesna inwestycja mieszkaniowa;Kraków , Bieńczyce;5 pokoi;696612.5;121.15;5750.0;https://www.otodom.pl/oferta/bienczyce-nowoczesna-inwestycja-mieszkaniowa-ID44qku.html#a53f6af071;2020-02-05 18:36:42.914896;Bieńczyckie;Kraków, Kraków , Bieńczyce, Bieńczyckie;Planty Bieńczyckie, Bieńczyce, Kraków, województwo małopolskie, 31-845, Polska;(50.08937935, 20.011360169078962, 0.0);50.08937935;20.011360169078962;0.0;POINT (572324.3890057355 247392.7915977798);6113;3468.4587099605733;457.7985062124181
1614;Grzegórzki, Wiślane Tarasy 2.0, Bulwary/2pok/Eng;Kraków , Grzegórzki;2 pokoje;612000.0;40.6;15074.0;https://www.otodom.pl/oferta/grzegorzki-wislane-tarasy-2-0-bulwary-2pok-eng-ID44t7P.html#a53f6af071;2020-02-05 18:36:42.914896;Wiślana;Kraków, Kraków , Grzegórzki, Wiślana;Mierzeja Wiślana, Mały Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska;(50.038134, 20.0042085, 0.0);50.038134;20.0042085;0.0;POINT (571889.5218590654 241689.9986086423);5368;859.5381344545566;289.27065938745534
1617;Kraków,Pr. Czerwony, Na Barciach - 2 pokoje,51,5m2;Kraków , Prądnik Czerwony;2 pokoje;370000.0;51.51;7183.0;https://www.otodom.pl/oferta/krakow-pr-czerwony-na-barciach-2-pokoje-51-5m2-ID44t5V.html#a53f6af071;2020-02-05 18:36:42.914896;Barciach;Kraków, Kraków , Prądnik Czerwony, Barciach;Na Barciach, Prądnik Czerwony, Kraków, województwo małopolskie, 31-406, Polska;(50.0918768, 19.9610555, 0.0);50.0918768;19.9610555;0.0;POINT (568723.4903685611 247622.8840297582);3807;3935.9849860596864;1977.1454745190033
1622;2 pokoje blisko Placu Reagana;Kraków , Nowa Huta;2 pokoje;237900.0;26.0;9150.0;https://www.otodom.pl/oferta/2-pokoje-blisko-placu-reagana-ID44t5s.html#a53f6af071;2020-02-05 18:36:42.914896;Reagana;Kraków, Kraków , Nowa Huta, Reagana;Plac Centralny imienia Ronalda Reagana, Nowa Huta, Kraków, województwo małopolskie, 31-929, Polska;(50.0716159, 20.0365311, 0.0);50.0716159;20.0365311;0.0;POINT (574151.7758393119 245443.0688650785);7131;1888.682344226042;74.75229496130616
1625;Kawalerka w Bieńczycach do remontu;Kraków , Bieńczyce;1 pokój;196900.0;24.0;8204.0;https://www.otodom.pl/oferta/kawalerka-w-bienczycach-do-remontu-ID44t5l.html#a53f6af071;2020-02-05 18:36:42.918927;Bieńczycka;Kraków, Kraków , Bieńczyce, Bieńczycka;Bieńczycka, Nowa Huta, Kraków, województwo małopolskie, 31-860, Polska;(50.0763932, 20.021611, 0.0);50.0763932;20.021611;0.0;POINT (573077.1742643231 245959.3613690641);6208;1981.0363759541008;46.090261119730435
1628;Mieszkanie 2-pokojowe z osobną kuchnią, Płaszów;Kraków , Podgórze, Płaszów;2 pokoje;420000.0;42.25;9941.0;https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-z-osobna-kuchnia-plaszow-ID44t0D.html#a53f6af071;2020-02-05 18:36:42.918927;Płaszów;Kraków, Kraków , Podgórze, Płaszów, Płaszów;Kraków Płaszów, Peron 2 - moderniacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132);3976;1929.7407419703036;161.26094241811987
